entrez	symbol	CMPO
55729	ATF7IP	CMPO:0000319
55729	ATF7IP	CMPO:0000182
55740	ENAH	CMPO:0000182
55743	NA	CMPO:0000329
55746	NUP133	CMPO:0000326
55746	NUP133	CMPO:0000307
55746	NUP133	CMPO:0000182
55746	NUP133	CMPO:0000202
55746	NUP133	CMPO:0000348
55749	CCAR1	CMPO:0000307
55749	CCAR1	CMPO:0000348
55755	CDK5RAP2	CMPO:0000345
55755	CDK5RAP2	CMPO:0000157
55757	UGGT2	CMPO:0000318
55763	EXOC1	CMPO:0000318
55764	IFT122	CMPO:0000157
55769	ZNF83	CMPO:0000140
5578	PRKCA	CMPO:0000346
5579	PRKCB	CMPO:0000346
55790	CSGALNACT1	CMPO:0000182
55795	PCID2	CMPO:0000318
55796	MBNL3	CMPO:0000182
5580	PRKCD	CMPO:0000318
55800	SCN3B	CMPO:0000319
55808	ST6GALNAC1	CMPO:0000318
5581	PRKCE	CMPO:0000157
55811	ADCY10	CMPO:0000157
55818	KDM3A	CMPO:0000318
55819	RNF130	CMPO:0000319
55819	RNF130	CMPO:0000246
5582	PRKCG	CMPO:0000318
55824	PAG1	CMPO:0000319
55824	PAG1	CMPO:0000030
55825	PECR	CMPO:0000182
55835	CENPJ	CMPO:0000318
5584	PRKCI	CMPO:0000318
55844	PPP2R2D	CMPO:0000319
55850	USE1	CMPO:0000318
55850	USE1	CMPO:0000157
55850	USE1	CMPO:0000319
55850	USE1	CMPO:0000213
55850	USE1	CMPO:0000307
55850	USE1	CMPO:0000348
55850	USE1	CMPO:0000326
55872	PBK	CMPO:0000318
5588	PRKCQ	CMPO:0000348
55892	MYNN	CMPO:0000077
55902	ACSS2	CMPO:0000241
55909	BIN3	CMPO:0000318
55909	BIN3	CMPO:0000346
5591	PRKDC	CMPO:0000318
5592	PRKG1	CMPO:0000318
5592	PRKG1	CMPO:0000157
5592	PRKG1	CMPO:0000156
5592	PRKG1	CMPO:0000030
5592	PRKG1	CMPO:0000307
5592	PRKG1	CMPO:0000348
55929	DMAP1	CMPO:0000030
5594	MAPK1	CMPO:0000318
5595	MAPK3	CMPO:0000182
5595	MAPK3	CMPO:0000246
55954	ZMAT5	CMPO:0000182
55954	ZMAT5	CMPO:0000105
55967	NDUFA12	CMPO:0000030
55970	NA	CMPO:0000318
55971	BAIAP2L1	CMPO:0000319
5600	MAPK11	CMPO:0000319
5601	MAPK9	CMPO:0000236
5602	MAPK10	CMPO:0000345
5604	MAP2K1	CMPO:0000237
5604	MAP2K1	CMPO:0000236
5607	MAP2K5	CMPO:0000213
5607	MAP2K5	CMPO:0000246
5608	MAP2K6	CMPO:0000030
5609	MAP2K7	CMPO:0000345
56122	PCDHB14	CMPO:0000318
56126	PCDHB10	CMPO:0000319
5613	PRKX	CMPO:0000105
56133	PCDHB2	CMPO:0000236
56133	PCDHB2	CMPO:0000237
56171	DNAH7	CMPO:0000318
56172	ANKH	CMPO:0000319
5618	PRLR	CMPO:0000241
56180	MOSPD1	CMPO:0000182
5619	PRM1	CMPO:0000182
5624	PROC	CMPO:0000319
5624	PROC	CMPO:0000318
56254	RNF20	CMPO:0000182
56259	CTNNBL1	CMPO:0000326
56259	CTNNBL1	CMPO:0000157
56259	CTNNBL1	CMPO:0000213
56259	CTNNBL1	CMPO:0000156
56259	CTNNBL1	CMPO:0000030
56259	CTNNBL1	CMPO:0000348
56259	CTNNBL1	CMPO:0000202
56259	CTNNBL1	CMPO:0000307
56262	LRRC8A	CMPO:0000182
5627	PROS1	CMPO:0000241
5627	PROS1	CMPO:0000318
5629	PROX1	CMPO:0000345
5629	PROX1	CMPO:0000318
56300	IL36G	CMPO:0000083
5631	PRPS1	CMPO:0000129
56339	METTL3	CMPO:0000318
56339	METTL3	CMPO:0000319
5634	PRPS2	CMPO:0000318
56341	PRMT8	CMPO:0000182
56344	CABP5	CMPO:0000318
56344	CABP5	CMPO:0000182
5635	PRPSAP1	CMPO:0000030
56413	LTB4R2	CMPO:0000182
5645	PRSS2	CMPO:0000157
5646	PRSS3	CMPO:0000157
56477	CCL28	CMPO:0000157
56477	CCL28	CMPO:0000326
5653	KLK6	CMPO:0000236
5657	PRTN3	CMPO:0000319
5657	PRTN3	CMPO:0000030
5657	PRTN3	CMPO:0000157
5657	PRTN3	CMPO:0000326
5657	PRTN3	CMPO:0000156
5657	PRTN3	CMPO:0000202
5657	PRTN3	CMPO:0000348
56603	CYP26B1	CMPO:0000182
56603	CYP26B1	CMPO:0000318
56606	SLC2A9	CMPO:0000345
5662	PSD	CMPO:0000319
5662	PSD	CMPO:0000202
5662	PSD	CMPO:0000318
5662	PSD	CMPO:0000030
56623	INPP5E	CMPO:0000182
5663	PSEN1	CMPO:0000361
5664	PSEN2	CMPO:0000345
56647	BCCIP	CMPO:0000319
56652	C10orf2	CMPO:0000345
56652	C10orf2	CMPO:0000030
56656	OR2S2	CMPO:0000182
56674	TMEM9B	CMPO:0000182
56704	JPH1	CMPO:0000318
5683	PSMA2	CMPO:0000345
5683	PSMA2	CMPO:0000182
5683	PSMA2	CMPO:0000346
56832	IFNK	CMPO:0000182
56832	IFNK	CMPO:0000213
56832	IFNK	CMPO:0000202
56832	IFNK	CMPO:0000157
56832	IFNK	CMPO:0000348
56832	IFNK	CMPO:0000307
56832	IFNK	CMPO:0000326
5684	PSMA3	CMPO:0000030
5684	PSMA3	CMPO:0000118
5684	PSMA3	CMPO:0000140
56848	SPHK2	CMPO:0000345
56848	SPHK2	CMPO:0000236
56849	TCEAL7	CMPO:0000182
5685	PSMA4	CMPO:0000345
56853	CELF4	CMPO:0000236
5686	PSMA5	CMPO:0000030
5687	PSMA6	CMPO:0000202
5687	PSMA6	CMPO:0000345
5687	PSMA6	CMPO:0000030
5688	PSMA7	CMPO:0000182
5689	PSMB1	CMPO:0000236
5689	PSMB1	CMPO:0000319
5689	PSMB1	CMPO:0000030
56893	UBQLN4	CMPO:0000182
56894	AGPAT3	CMPO:0000345
56895	AGPAT4	CMPO:0000319
56895	AGPAT4	CMPO:0000318
56896	DPYSL5	CMPO:0000182
56897	WRNIP1	CMPO:0000182
56898	BDH2	CMPO:0000346
5690	PSMB2	CMPO:0000237
5690	PSMB2	CMPO:0000030
5691	PSMB3	CMPO:0000030
5691	PSMB3	CMPO:0000345
56912	IFT46	CMPO:0000182
56912	IFT46	CMPO:0000318
56913	C1GALT1	CMPO:0000213
56913	C1GALT1	CMPO:0000157
56915	EXOSC5	CMPO:0000318
56915	EXOSC5	CMPO:0000346
56922	MCCC1	CMPO:0000318
56923	NMUR2	CMPO:0000345
56923	NMUR2	CMPO:0000182
56938	ARNTL2	CMPO:0000318
5694	PSMB6	CMPO:0000030
56940	DUSP22	CMPO:0000346
56949	XAB2	CMPO:0000030
56949	XAB2	CMPO:0000156
56949	XAB2	CMPO:0000348
56949	XAB2	CMPO:0000118
56949	XAB2	CMPO:0000157
56949	XAB2	CMPO:0000307
56949	XAB2	CMPO:0000182
56950	SMYD2	CMPO:0000318
56950	SMYD2	CMPO:0000319
56950	SMYD2	CMPO:0000182
56954	NIT2	CMPO:0000182
56956	LHX9	CMPO:0000318
56956	LHX9	CMPO:0000319
56957	OTUD7B	CMPO:0000346
5696	PSMB8	CMPO:0000140
56992	KIF15	CMPO:0000319
56992	KIF15	CMPO:0000318
56993	TOMM22	CMPO:0000213
56993	TOMM22	CMPO:0000348
56993	TOMM22	CMPO:0000307
56995	TULP4	CMPO:0000318
56999	ADAMTS9	CMPO:0000319
56999	ADAMTS9	CMPO:0000030
56999	ADAMTS9	CMPO:0000318
570	BAAT	CMPO:0000202
570	BAAT	CMPO:0000030
57007	ACKR3	CMPO:0000157
57007	ACKR3	CMPO:0000326
57007	ACKR3	CMPO:0000182
5702	PSMC3	CMPO:0000182
5702	PSMC3	CMPO:0000030
57026	PDXP	CMPO:0000182
57026	PDXP	CMPO:0000140
57026	PDXP	CMPO:0000318
57030	SLC17A7	CMPO:0000182
5704	PSMC4	CMPO:0000319
57047	PLSCR2	CMPO:0000030
57048	PLSCR3	CMPO:0000345
5705	PSMC5	CMPO:0000318
57062	DDX24	CMPO:0000157
5707	PSMD1	CMPO:0000246
5707	PSMD1	CMPO:0000182
5707	PSMD1	CMPO:0000030
57088	PLSCR4	CMPO:0000318
57088	PLSCR4	CMPO:0000345
57088	PLSCR4	CMPO:0000319
57088	PLSCR4	CMPO:0000346
5709	PSMD3	CMPO:0000071
5709	PSMD3	CMPO:0000182
5709	PSMD3	CMPO:0000154
5709	PSMD3	CMPO:0000340
57092	PCNP	CMPO:0000241
57106	NAT14	CMPO:0000241
57109	REXO4	CMPO:0000105
5711	PSMD5	CMPO:0000182
57111	RAB25	CMPO:0000030
57111	RAB25	CMPO:0000202
57111	RAB25	CMPO:0000345
57111	RAB25	CMPO:0000307
57111	RAB25	CMPO:0000348
57111	RAB25	CMPO:0000236
57113	TRPC7	CMPO:0000030
57115	PGLYRP4	CMPO:0000241
57115	PGLYRP4	CMPO:0000182
57122	NUP107	CMPO:0000182
57122	NUP107	CMPO:0000326
57122	NUP107	CMPO:0000246
5713	PSMD7	CMPO:0000182
57134	MAN1C1	CMPO:0000348
57134	MAN1C1	CMPO:0000202
57134	MAN1C1	CMPO:0000157
57134	MAN1C1	CMPO:0000030
57134	MAN1C1	CMPO:0000326
5714	PSMD8	CMPO:0000182
5714	PSMD8	CMPO:0000344
5714	PSMD8	CMPO:0000246
5714	PSMD8	CMPO:0000202
57147	SCYL3	CMPO:0000077
57147	SCYL3	CMPO:0000345
57147	SCYL3	CMPO:0000318
57147	SCYL3	CMPO:0000071
5715	PSMD9	CMPO:0000318
57152	SLURP1	CMPO:0000182
57158	JPH2	CMPO:0000157
5716	PSMD10	CMPO:0000052
5716	PSMD10	CMPO:0000305
5717	PSMD11	CMPO:0000305
5717	PSMD11	CMPO:0000030
57175	CORO1B	CMPO:0000182
57187	THOC2	CMPO:0000182
572	BAD	CMPO:0000030
572	BAD	CMPO:0000182
5723	PSPH	CMPO:0000318
5724	PTAFR	CMPO:0000319
5724	PTAFR	CMPO:0000182
5724	PTAFR	CMPO:0000157
5724	PTAFR	CMPO:0000326
5724	PTAFR	CMPO:0000213
5724	PTAFR	CMPO:0000348
5725	PTBP1	CMPO:0000319
5725	PTBP1	CMPO:0000318
5727	PTCH1	CMPO:0000241
5729	PTGDR	CMPO:0000182
5732	PTGER2	CMPO:0000182
5732	PTGER2	CMPO:0000326
5732	PTGER2	CMPO:0000213
5732	PTGER2	CMPO:0000157
57326	PBXIP1	CMPO:0000319
5734	PTGER4	CMPO:0000140
5734	PTGER4	CMPO:0000030
5737	PTGFR	CMPO:0000241
57381	RHOJ	CMPO:0000319
5740	PTGIS	CMPO:0000182
5740	PTGIS	CMPO:0000236
57403	RAB22A	CMPO:0000140
57403	RAB22A	CMPO:0000318
57405	SPC25	CMPO:0000348
57405	SPC25	CMPO:0000318
57405	SPC25	CMPO:0000157
57410	SCYL1	CMPO:0000319
5742	PTGS1	CMPO:0000318
5743	PTGS2	CMPO:0000213
5743	PTGS2	CMPO:0000348
5743	PTGS2	CMPO:0000202
5743	PTGS2	CMPO:0000157
5743	PTGS2	CMPO:0000326
57449	PLEKHG5	CMPO:0000319
57453	DSCAML1	CMPO:0000071
57461	ISY1	CMPO:0000182
57468	SLC12A5	CMPO:0000318
57468	SLC12A5	CMPO:0000030
57468	SLC12A5	CMPO:0000345
57492	ARID1B	CMPO:0000318
57496	MKL2	CMPO:0000345
575	ADGRB1	CMPO:0000182
575	ADGRB1	CMPO:0000318
575	ADGRB1	CMPO:0000236
575	ADGRB1	CMPO:0000237
57502	NLGN4X	CMPO:0000345
57502	NLGN4X	CMPO:0000182
57502	NLGN4X	CMPO:0000030
57506	MAVS	CMPO:0000318
57506	MAVS	CMPO:0000319
57508	INTS2	CMPO:0000182
57520	HECW2	CMPO:0000182
57522	SRGAP1	CMPO:0000361
57522	SRGAP1	CMPO:0000345
57531	HACE1	CMPO:0000182
57537	SORCS2	CMPO:0000318
5754	PTK7	CMPO:0000202
57546	PDP2	CMPO:0000319
5756	TWF1	CMPO:0000318
5756	TWF1	CMPO:0000346
57569	ARHGAP20	CMPO:0000071
57569	ARHGAP20	CMPO:0000182
57569	ARHGAP20	CMPO:0000340
57569	ARHGAP20	CMPO:0000154
5757	PTMA	CMPO:0000182
5757	PTMA	CMPO:0000345
57571	CARNS1	CMPO:0000030
57580	PREX1	CMPO:0000157
57590	WDFY1	CMPO:0000345
57599	WDR48	CMPO:0000182
57616	TSHZ3	CMPO:0000236
5763	PTMS	CMPO:0000030
5763	PTMS	CMPO:0000345
57649	PHF12	CMPO:0000318
57662	CAMSAP3	CMPO:0000182
57663	NA	CMPO:0000157
57663	NA	CMPO:0000326
57663	NA	CMPO:0000345
57663	NA	CMPO:0000236
57663	NA	CMPO:0000213
57680	CHD8	CMPO:0000318
57697	FANCM	CMPO:0000182
57704	GBA2	CMPO:0000318
57704	GBA2	CMPO:0000236
57704	GBA2	CMPO:0000182
57732	ZFYVE28	CMPO:0000182
5774	NA	CMPO:0000345
57761	TRIB3	CMPO:0000318
57761	TRIB3	CMPO:0000236
57763	ANKRA2	CMPO:0000361
57763	ANKRA2	CMPO:0000077
5777	PTPN6	CMPO:0000318
5778	PTPN7	CMPO:0000236
57787	MARK4	CMPO:0000030
57794	SUGP1	CMPO:0000182
578	BAK1	CMPO:0000246
5780	PTPN9	CMPO:0000319
5780	PTPN9	CMPO:0000346
5780	PTPN9	CMPO:0000318
57804	POLD4	CMPO:0000182
57819	LSM2	CMPO:0000202
57819	LSM2	CMPO:0000128
57819	LSM2	CMPO:0000182
57819	LSM2	CMPO:0000156
57819	LSM2	CMPO:0000213
5782	NA	CMPO:0000319
57822	GRHL3	CMPO:0000202
57822	GRHL3	CMPO:0000307
57822	GRHL3	CMPO:0000326
57822	GRHL3	CMPO:0000348
57822	GRHL3	CMPO:0000157
57826	RAP2C	CMPO:0000182
57826	RAP2C	CMPO:0000128
57835	SLC4A5	CMPO:0000140
57835	SLC4A5	CMPO:0000182
57863	CADM3	CMPO:0000348
57863	CADM3	CMPO:0000202
57863	CADM3	CMPO:0000157
57863	CADM3	CMPO:0000213
57863	CADM3	CMPO:0000156
5789	PTPRD	CMPO:0000346
5791	PTPRE	CMPO:0000318
5791	PTPRE	CMPO:0000105
5792	PTPRF	CMPO:0000071
5795	PTPRJ	CMPO:0000182
5797	PTPRM	CMPO:0000318
5798	PTPRN	CMPO:0000319
5798	PTPRN	CMPO:0000318
580	BARD1	CMPO:0000307
580	BARD1	CMPO:0000348
580	BARD1	CMPO:0000236
580	BARD1	CMPO:0000157
5801	PTPRR	CMPO:0000318
5803	PTPRZ1	CMPO:0000305
5803	PTPRZ1	CMPO:0000052
58158	NEUROD4	CMPO:0000345
5817	PVR	CMPO:0000318
5817	PVR	CMPO:0000319
5818	NECTIN1	CMPO:0000318
5825	ABCD3	CMPO:0000128
5832	ALDH18A1	CMPO:0000236
5834	PYGB	CMPO:0000318
5834	PYGB	CMPO:0000030
5834	PYGB	CMPO:0000202
5837	PYGM	CMPO:0000236
5837	PYGM	CMPO:0000346
58480	RHOU	CMPO:0000182
58480	RHOU	CMPO:0000319
58480	RHOU	CMPO:0000318
58484	NLRC4	CMPO:0000318
58484	NLRC4	CMPO:0000345
58491	ZNF71	CMPO:0000319
58491	ZNF71	CMPO:0000318
58493	INIP	CMPO:0000307
58493	INIP	CMPO:0000318
58493	INIP	CMPO:0000319
58493	INIP	CMPO:0000348
58495	OVOL2	CMPO:0000182
58505	OSTC	CMPO:0000182
58513	EPS15L1	CMPO:0000318
58517	RBM25	CMPO:0000182
58526	MID1IP1	CMPO:0000077
58528	RRAGD	CMPO:0000318
58529	MYOZ1	CMPO:0000345
58529	MYOZ1	CMPO:0000182
5861	RAB1A	CMPO:0000318
5862	RAB2A	CMPO:0000318
5863	RGL2	CMPO:0000319
5868	RAB5A	CMPO:0000318
587	BCAT2	CMPO:0000236
5870	RAB6A	CMPO:0000241
5870	RAB6A	CMPO:0000318
5872	RAB13	CMPO:0000030
5872	RAB13	CMPO:0000318
5876	RABGGTB	CMPO:0000157
5876	RABGGTB	CMPO:0000348
5876	RABGGTB	CMPO:0000213
5876	RABGGTB	CMPO:0000202
5878	RAB5C	CMPO:0000237
5878	RAB5C	CMPO:0000236
5879	RAC1	CMPO:0000030
5880	RAC2	CMPO:0000213
5881	RAC3	CMPO:0000362
5885	RAD21	CMPO:0000345
5885	RAD21	CMPO:0000348
5885	RAD21	CMPO:0000157
5885	RAD21	CMPO:0000118
5885	RAD21	CMPO:0000202
5885	RAD21	CMPO:0000326
5886	RAD23A	CMPO:0000157
5886	RAD23A	CMPO:0000348
5886	RAD23A	CMPO:0000030
5886	RAD23A	CMPO:0000202
5886	RAD23A	CMPO:0000326
5886	RAD23A	CMPO:0000156
5886	RAD23A	CMPO:0000246
5887	RAD23B	CMPO:0000030
5889	RAD51C	CMPO:0000345
5896	RAG1	CMPO:0000182
5899	RALB	CMPO:0000345
5900	RALGDS	CMPO:0000318
5901	RAN	CMPO:0000346
5901	RAN	CMPO:0000329
5901	RAN	CMPO:0000345
5901	RAN	CMPO:0000030
5901	RAN	CMPO:0000182
5903	RANBP2	CMPO:0000345
5910	RAP1GDS1	CMPO:0000318
5910	RAP1GDS1	CMPO:0000319
5910	RAP1GDS1	CMPO:0000105
5912	RAP2B	CMPO:0000182
5914	RARA	CMPO:0000346
5914	RARA	CMPO:0000140
5916	RARG	CMPO:0000346
5916	RARG	CMPO:0000182
5921	RASA1	CMPO:0000052
5921	RASA1	CMPO:0000305
59269	HIVEP3	CMPO:0000340
59269	HIVEP3	CMPO:0000071
59269	HIVEP3	CMPO:0000182
59269	HIVEP3	CMPO:0000154
59272	ACE2	CMPO:0000318
59284	CACNG7	CMPO:0000345
59285	NA	CMPO:0000182
59286	UBL5	CMPO:0000326
59286	UBL5	CMPO:0000156
59286	UBL5	CMPO:0000348
59286	UBL5	CMPO:0000202
59286	UBL5	CMPO:0000157
59286	UBL5	CMPO:0000319
59286	UBL5	CMPO:0000182
59286	UBL5	CMPO:0000030
593	BCKDHA	CMPO:0000182
5930	RBBP6	CMPO:0000319
59307	SIGIRR	CMPO:0000083
59307	SIGIRR	CMPO:0000105
5931	RBBP7	CMPO:0000318
5932	RBBP8	CMPO:0000182
59341	TRPV4	CMPO:0000157
59341	TRPV4	CMPO:0000202
59341	TRPV4	CMPO:0000307
59341	TRPV4	CMPO:0000156
59343	SENP2	CMPO:0000345
59345	GNB4	CMPO:0000202
59345	GNB4	CMPO:0000318
59348	ZNF350	CMPO:0000319
5939	RBMS2	CMPO:0000318
5950	RBP4	CMPO:0000319
596	BCL2	CMPO:0000182
596	BCL2	CMPO:0000030
5970	RELA	CMPO:0000246
5970	RELA	CMPO:0000319
5973	RENBP	CMPO:0000318
5979	RET	CMPO:0000157
5979	RET	CMPO:0000346
5979	RET	CMPO:0000345
598	BCL2L1	CMPO:0000083
598	BCL2L1	CMPO:0000030
5982	RFC2	CMPO:0000182
5985	RFC5	CMPO:0000030
5985	RFC5	CMPO:0000140
5991	RFX3	CMPO:0000319
5993	RFX5	CMPO:0000319
5993	RFX5	CMPO:0000318
5994	RFXAP	CMPO:0000319
5994	RFXAP	CMPO:0000345
5997	RGS2	CMPO:0000182
5998	RGS3	CMPO:0000182
5998	RGS3	CMPO:0000246
6002	RGS12	CMPO:0000182
6010	RHO	CMPO:0000182
6013	RLN1	CMPO:0000246
6017	RLBP1	CMPO:0000182
6019	RLN2	CMPO:0000319
6019	RLN2	CMPO:0000318
6036	RNASE2	CMPO:0000319
60386	SLC25A19	CMPO:0000345
604	BCL6	CMPO:0000213
6045	RNF2	CMPO:0000345
60481	ELOVL5	CMPO:0000319
60488	MRPS35	CMPO:0000319
60490	PPCDC	CMPO:0000077
60490	PPCDC	CMPO:0000182
60491	NIF3L1	CMPO:0000182
605	BCL7A	CMPO:0000182
6050	RNH1	CMPO:0000318
60509	AGBL5	CMPO:0000213
60509	AGBL5	CMPO:0000319
60509	AGBL5	CMPO:0000246
6051	RNPEP	CMPO:0000318
60559	SPCS3	CMPO:0000318
60560	NAA35	CMPO:0000346
60561	RINT1	CMPO:0000182
60625	DHX35	CMPO:0000319
60625	DHX35	CMPO:0000318
60673	ATG101	CMPO:0000319
60675	PROK2	CMPO:0000318
60676	PAPPA2	CMPO:0000182
60677	CELF6	CMPO:0000157
60677	CELF6	CMPO:0000326
60681	FKBP10	CMPO:0000318
6096	RORB	CMPO:0000182
6098	ROS1	CMPO:0000241
6098	ROS1	CMPO:0000319
6100	RP9	CMPO:0000318
6100	RP9	CMPO:0000105
611	OPN1SW	CMPO:0000182
6117	RPA1	CMPO:0000030
6117	RPA1	CMPO:0000213
6117	RPA1	CMPO:0000182
6117	RPA1	CMPO:0000154
6117	RPA1	CMPO:0000157
6117	RPA1	CMPO:0000326
6117	RPA1	CMPO:0000318
6118	RPA2	CMPO:0000154
6118	RPA2	CMPO:0000182
6119	RPA3	CMPO:0000154
6119	RPA3	CMPO:0000182
6120	RPE	CMPO:0000030
6128	RPL6	CMPO:0000246
613	BCR	CMPO:0000319
613	BCR	CMPO:0000318
6134	RPL10	CMPO:0000345
6136	RPL12	CMPO:0000182
6139	RPL17	CMPO:0000213
6139	RPL17	CMPO:0000246
6139	RPL17	CMPO:0000030
6141	RPL18	CMPO:0000346
6142	RPL18A	CMPO:0000345
6143	RPL19	CMPO:0000140
6143	RPL19	CMPO:0000030
6144	RPL21	CMPO:0000346
6147	RPL23A	CMPO:0000182
6157	RPL27A	CMPO:0000157
6159	RPL29	CMPO:0000319
6160	RPL31	CMPO:0000318
6161	RPL32	CMPO:0000319
6165	RPL35A	CMPO:0000319
617	BCS1L	CMPO:0000182
6170	RPL39	CMPO:0000318
6173	RPL36A	CMPO:0000318
6176	RPLP1	CMPO:0000362
6181	RPLP2	CMPO:0000246
6181	RPLP2	CMPO:0000319
6185	RPN2	CMPO:0000345
6187	RPS2	CMPO:0000182
6188	RPS3	CMPO:0000362
6188	RPS3	CMPO:0000318
6191	RPS4X	CMPO:0000182
6193	RPS5	CMPO:0000182
6194	RPS6	CMPO:0000182
6196	RPS6KA2	CMPO:0000213
6196	RPS6KA2	CMPO:0000326
6196	RPS6KA2	CMPO:0000157
6197	RPS6KA3	CMPO:0000241
6197	RPS6KA3	CMPO:0000345
6201	RPS7	CMPO:0000362
6203	RPS9	CMPO:0000182
6204	RPS10	CMPO:0000182
6204	RPS10	CMPO:0000318
6205	RPS11	CMPO:0000345
6206	RPS12	CMPO:0000345
6208	RPS14	CMPO:0000202
6210	RPS15A	CMPO:0000182
6217	RPS16	CMPO:0000182
6217	RPS16	CMPO:0000346
6218	RPS17	CMPO:0000318
6218	RPS17	CMPO:0000030
6222	RPS18	CMPO:0000345
6222	RPS18	CMPO:0000318
6222	RPS18	CMPO:0000030
6223	RPS19	CMPO:0000182
6227	RPS21	CMPO:0000182
6228	RPS23	CMPO:0000182
623	BDKRB1	CMPO:0000182
623	BDKRB1	CMPO:0000030
6230	RPS25	CMPO:0000346
6231	RPS26	CMPO:0000319
6231	RPS26	CMPO:0000346
6231	RPS26	CMPO:0000318
6231	RPS26	CMPO:0000182
6234	RPS28	CMPO:0000345
6234	RPS28	CMPO:0000246
6234	RPS28	CMPO:0000202
6234	RPS28	CMPO:0000030
6235	RPS29	CMPO:0000182
6237	RRAS	CMPO:0000348
6237	RRAS	CMPO:0000156
6237	RRAS	CMPO:0000345
6237	RRAS	CMPO:0000157
6237	RRAS	CMPO:0000030
6237	RRAS	CMPO:0000202
624	BDKRB2	CMPO:0000182
6240	RRM1	CMPO:0000318
6240	RRM1	CMPO:0000052
6240	RRM1	CMPO:0000140
6240	RRM1	CMPO:0000305
6240	RRM1	CMPO:0000182
6241	RRM2	CMPO:0000140
6241	RRM2	CMPO:0000030
6241	RRM2	CMPO:0000182
6248	RSC1A1	CMPO:0000129
6256	RXRA	CMPO:0000318
6256	RXRA	CMPO:0000319
6258	RXRG	CMPO:0000319
6261	RYR1	CMPO:0000319
6261	RYR1	CMPO:0000318
6262	RYR2	CMPO:0000213
627	BDNF	CMPO:0000318
627	BDNF	CMPO:0000346
6271	S100A1	CMPO:0000182
6272	SORT1	CMPO:0000182
6277	S100A6	CMPO:0000318
6281	S100A10	CMPO:0000157
6281	S100A10	CMPO:0000319
6282	S100A11	CMPO:0000307
6282	S100A11	CMPO:0000318
6282	S100A11	CMPO:0000202
6282	S100A11	CMPO:0000345
6282	S100A11	CMPO:0000348
6284	S100A13	CMPO:0000318
6286	S100P	CMPO:0000077
6286	S100P	CMPO:0000318
6286	S100P	CMPO:0000071
6294	SAFB	CMPO:0000182
6294	SAFB	CMPO:0000157
6299	SALL1	CMPO:0000182
6300	MAPK12	CMPO:0000319
6300	MAPK12	CMPO:0000318
6303	SAT1	CMPO:0000345
6310	ATXN1	CMPO:0000346
6310	ATXN1	CMPO:0000129
6320	CLEC11A	CMPO:0000077
6323	SCN1A	CMPO:0000077
6324	SCN1B	CMPO:0000345
6324	SCN1B	CMPO:0000157
6331	SCN5A	CMPO:0000319
6331	SCN5A	CMPO:0000326
6331	SCN5A	CMPO:0000307
6331	SCN5A	CMPO:0000348
6331	SCN5A	CMPO:0000157
6332	SCN7A	CMPO:0000319
6332	SCN7A	CMPO:0000182
6334	SCN8A	CMPO:0000318
6336	SCN10A	CMPO:0000182
6337	NA	CMPO:0000202
6337	NA	CMPO:0000318
6340	SCNN1G	CMPO:0000236
6344	SCTR	CMPO:0000182
6344	SCTR	CMPO:0000345
6346	CCL1	CMPO:0000157
6346	CCL1	CMPO:0000326
6346	CCL1	CMPO:0000345
6346	CCL1	CMPO:0000156
6348	CCL3	CMPO:0000319
6355	CCL8	CMPO:0000182
6357	CCL13	CMPO:0000246
6360	CCL16	CMPO:0000030
6362	CCL18	CMPO:0000030
6363	CCL19	CMPO:0000318
6366	CCL21	CMPO:0000157
6366	CCL21	CMPO:0000348
6366	CCL21	CMPO:0000326
6366	CCL21	CMPO:0000307
6366	CCL21	CMPO:0000030
6366	CCL21	CMPO:0000202
6370	CCL25	CMPO:0000318
6376	CX3CL1	CMPO:0000030
638	BIK	CMPO:0000241
6382	SDC1	CMPO:0000318
6387	CXCL12	CMPO:0000319
6387	CXCL12	CMPO:0000318
6388	SDF2	CMPO:0000318
6390	SDHB	CMPO:0000346
6391	SDHC	CMPO:0000318
63916	ELMO2	CMPO:0000077
63916	ELMO2	CMPO:0000071
6392	SDHD	CMPO:0000345
6392	SDHD	CMPO:0000319
63923	TNN	CMPO:0000318
63941	NECAB3	CMPO:0000318
63943	FKBPL	CMPO:0000318
63967	CLSPN	CMPO:0000052
63967	CLSPN	CMPO:0000182
63967	CLSPN	CMPO:0000305
63970	TP53AIP1	CMPO:0000318
63970	TP53AIP1	CMPO:0000319
63970	TP53AIP1	CMPO:0000030
63970	TP53AIP1	CMPO:0000345
63973	NEUROG2	CMPO:0000182
6401	SELE	CMPO:0000319
6402	SELL	CMPO:0000182
6403	SELP	CMPO:0000318
6404	NA	CMPO:0000319
64078	SLC28A3	CMPO:0000077
64087	MCCC2	CMPO:0000182
64105	CENPK	CMPO:0000326
64105	CENPK	CMPO:0000202
64105	CENPK	CMPO:0000348
64105	CENPK	CMPO:0000157
64105	CENPK	CMPO:0000307
64108	RTP4	CMPO:0000346
64135	IFIH1	CMPO:0000318
64135	IFIH1	CMPO:0000319
64145	RBSN	CMPO:0000318
64145	RBSN	CMPO:0000319
64147	KIF9	CMPO:0000345
64151	NCAPG	CMPO:0000307
64170	CARD9	CMPO:0000318
64207	IRF2BPL	CMPO:0000213
64207	IRF2BPL	CMPO:0000345
64207	IRF2BPL	CMPO:0000157
