Entrez Gene Interactor A,Entrez Gene Interactor B
29121,27248
57826,10693
3559,477
1756,9493
9230,26056
50856,29988
6320,10270
1756,8727
27258,1207
9128,4809
8200,23650
25847,8881
2642,7417
374907,1687
57152,1291
6237,348180
23545,286410
10533,8737
8651,23405
10450,57461
8995,4245
1088,7277
4085,7023
8557,3308
55081,84231
5435,9400
84062,26985
22920,9371
5715,57405
4731,4698
4731,4696
958,84376
6147,6139
9261,7867
84876,10565
151648,64854
3329,2235
3983,7534
2738,10667
94235,3273
7534,10260
10653,130507
163183,3798
7434,10682
728,9248
3183,6428
2765,8516
51433,29882
84871,22897
25804,57819
23087,8242
1317,27032
7170,3725
7170,3727
51514,10920
10653,7444
341567,28973
51378,51053
23193,7203
8453,116138
1616,6143
1616,6147
28998,64975
10769,145264
1493,8694
55172,56896
5356,55094
2840,8694
2840,8697
22919,667
79602,1848
79019,2788
10687,55388
7329,10054
6157,65005
1880,7049
1902,23390
1543,1982
57826,5910
5876,84142
51035,55031
1902,347734
55909,27131
9184,10693
5518,5528
5518,5525
5518,5523
10406,5792
6733,56652
7692,28973
8995,25777
9040,8883
6141,6431
28956,996
6504,25896
6657,5058
54431,23063
3445,130507
10246,55666
127833,8120
1137,10505
25949,55696
8089,7465
2862,9248
3009,23451
10403,157570
554,491
8338,30827
23658,5429
4291,10049
26232,7049
6636,55954
11112,5345
6637,10907
7280,347733
2805,1828
26279,9361
23286,11113
8881,51592
6637,51340
103910,4644
1317,54861
5713,51377
7534,23007
3094,7690
26279,8451
7546,7443
2719,51251
55763,55330
3965,6653
8740,8834
2736,10498
9114,3953
5434,5499
7546,1917
11060,5439
11060,5438
11060,5432
11060,5436
6428,8896
55763,3725
4035,84790
57109,7743
5304,9470
1687,79594
1235,22845
1880,57616
3661,4482
6382,1969
1215,1952
823,9320
60559,375056
55687,3329
6013,6019
3104,64432
10675,56913
10900,55707
6635,10992
2840,545
6147,6204
2840,11146
10975,79753
1716,112755
4005,81858
64432,3192
112770,7025
112770,7026
85413,84876
5104,5045
338567,5789
8607,51412
22933,8560
137964,1687
6636,55094
8995,9294
2249,2817
9806,7373
2862,8476
8621,7277
58513,85439
650,593
6096,8338
6160,6193
6160,6194
1499,1496
4853,7837
5441,5438
5441,5436
5441,5434
5441,5435
5441,5432
5441,5431
5026,57326
94235,59345
25804,6634
25804,6633
116444,821
2844,7855
10268,57106
55031,1917
6426,22794
6840,22976
6142,57109
30851,4209
23011,2665
6234,6160
6390,728294
2840,118813
6636,9716
1215,2195
64769,10856
3273,90390
5435,27297
11119,55128
1145,10874
6188,8621
5713,9861
338567,90
6636,51340
84545,79133
56898,10450
11235,51765
6286,56254
4043,9475
9343,10594
5709,5717
81552,10444
57152,196
27339,55094
6871,5702
6208,6161
81565,11078
6428,51362
6657,1992
8318,112939
4070,23532
11123,5534
51099,55151
463,9973
9129,57819
26747,57468
10542,23012
3802,55240
4005,6830
104,10940
10484,11196
6320,200933
1137,10874
30851,5058
26524,55233
51400,55844
51503,23411
719,515
8631,11128
1137,7542
4656,6929
84844,79622
6628,55599
104,134430
9532,10946
7329,10055
6165,7174
94235,1755
23210,23476
27258,6632
27258,6633
10406,10954
7288,7277
3113,129450
54926,23291
6277,11216
27258,4809
4352,214
51690,54960
112609,9367
4869,57062
84142,3915
10687,2976
1909,10682
8881,23007
9510,57680
5939,64963
80789,55656
7534,5774
51400,5528
4085,8881
6120,1191
56995,8573
1543,23476
93974,2984
55054,3833
9982,134430
1781,1778
9241,3698
6348,11143
2036,10283
54097,4041
55540,54879
23636,79682
1024,112950
9343,24148
9343,24144
4907,6542
6348,9510
5688,51371
9367,5876
57152,7837
27185,3915
2531,9950
9532,5970
4622,2036
7227,4085
64768,7301
5439,90390
3192,65005
5634,55902
26578,4643
7782,58517
84844,10946
9294,10397
1910,253714
3959,114791
26523,23405
6223,6188
6223,6187
2566,821
3965,9990
5531,7203
1153,55170
8452,83892
22915,93185
9277,8531
5688,8624
93974,4077
4116,9939
7203,6950
958,10565
91949,84062
1877,6217
3113,6721
5445,7368
11160,2949
140735,331
6139,10210
79577,123169
3183,57461
11077,3281
127833,123169
11146,9820
10285,8175
51433,701
9208,7036
22863,57590
4055,57405
6187,26574
219931,84669
2512,79805
5281,6829
4085,84464
373,29890
6286,26512
2556,55244
1493,83862
22974,4643
23064,29089
3995,199857
389421,27107
25904,8737
5516,29966
2257,23411
27175,10576
51148,6950
29127,9493
6286,10902
7516,5889
2512,4711
6217,8602
2244,9061
269,657
55967,4715
9450,51162
6634,51362
286410,4057
10987,8452
10987,8451
55509,3725
2257,5256
1137,56262
8875,37
6147,1993
6141,7570
79682,2491
79661,64802
26121,64852
4005,5432
4005,5431
4005,5436
4005,5435
4005,5434
4005,5439
4005,5438
26232,3714
27122,22856
605,6602
7023,9507
23658,51690
5439,5440
3802,4291
55081,8100
81607,55740
6431,23560
9982,7270
84321,9984
1173,613
701,8697
4987,8560
79576,9716
2244,56259
4171,4175
4171,4176
23316,27131
3009,10181
6286,2033
6524,26330
6165,6730
286,55697
9532,6830
6286,6830
374291,57546
55504,83903
2840,6904
10769,1917
29079,28964
1993,3191
9466,9562
64241,5789
6204,10667
91647,51324
6376,166929
29079,1024
10383,10382
1003,4644
5304,7156
990,899
389,387
6223,10667
55366,51109
4085,23133
6013,2719
3959,85441
26232,4864
6143,84545
27185,8994
1173,9185
64689,219333
57147,7109
1317,11196
1317,11194
6637,79833
30851,9266
5683,5694
832,29883
5518,29966
6431,56652
7852,144404
55284,27246
57106,10901
2844,253782
7288,79577
2840,2175
4853,2738
728,4512
3009,23378
6165,4301
1901,253782
25975,3949
7132,545
55746,2217
26056,8774
26232,7368
9129,24148
51053,80169
433,80727
2217,4041
2840,84376
5594,7227
10576,55135
5445,55819
6277,55755
5686,51371
7803,84296
5690,8624
7780,6522
55824,1917
79176,8454
10653,23032
57088,23390
5329,2131
1143,9451
6194,122704
95681,348180
8788,10675
23212,6160
23212,6161
23212,6165
4731,4704
4731,4707
650,7428
7431,10763
3598,103
54962,84296
6637,60625
6013,285220
10672,55970
2512,116138
23133,219333
23658,9128
64768,9950
4171,25842
29765,2235
7475,90701
6286,84260
8934,3708
8934,3709
64388,10979
5876,5064
51264,54148
6601,57492
29079,90390
6464,9462
6426,6625
2885,10617
3488,5515
3965,4012
513,4711
2738,28957
3920,11269
8881,9968
30845,10938
64689,3329
22920,3797
10920,8452
2805,7264
6143,10667
9368,55824
83756,2697
4853,6231
2072,23532
84524,389421
54512,10767
7305,347734
22974,94104
1317,51514
3805,57508
5713,11047
54884,5191
1993,6428
1993,6426
1191,2135
9477,112950
64577,4329
57826,10576
57826,10575
57826,10574
3265,5910
6348,80781
3183,10992
51010,23517
10403,9277
54716,57106
9184,10575
3621,3065
1131,64854
2805,51673
2138,5780
11116,5518
4204,6141
25949,22938
51297,3113
5304,54880
4704,4696
845,2976
845,2975
3104,6203
5696,5691
1780,83658
4085,30827
522,4508
1459,4297
58526,8178
55850,9183
1112,23291
1756,10318
54205,22927
493829,80150
7534,23332
3359,6891
1993,51808
3009,6222
4035,29843
58491,80204
23192,11345
54498,10576
7415,10277
5092,84105
84289,6944
6421,55128
1163,898
5916,3763
4085,23649
140735,22976
2244,10291
5727,7049
25975,79868
4055,23043
3284,4524
79736,145264
3575,5584
22920,219771
9459,5058
7518,4790
29985,54039
3920,990
7534,755
10286,10450
5931,8819
6428,22794
54107,11177
4085,7175
2512,23456
1432,9261
11339,29089
5163,5062
192670,23411
6421,9361
11157,6633
6628,23020
4085,1982
5817,493856
23286,7278
55504,51806
112770,7277
57152,10512
4055,9344
11060,6830
4907,7852
10181,55749
6203,4297
9053,9989
1993,79868
9092,51399
9532,57506
3598,6483
6382,26205
23636,374654
7386,1384
84108,23032
94235,2770
3598,5591
23658,51691
10928,6497
1317,26229
6426,6204
4762,10763
823,2342
10404,79594
8242,64769
64768,4709
10569,6829
5702,30827
51264,8335
6635,79833
6602,8289
9295,23524
3376,1615
3113,5002
22919,22924
2158,4041
55171,10144
5020,6464
5727,7368
57147,92906
6147,6187
6147,6188
3107,6787
8631,6787
140735,5568
9356,1836
1144,6721
2840,7249
6165,9793
6013,120071
79019,11235
9343,60625
3965,81035
3559,26173
10516,9586
3329,84532
3117,11282
6901,120071
285643,24137
84876,538
3598,26173
6165,3796
64960,6128
1440,7373
9342,220134
50856,5362
374291,4538
6428,3191
6733,11052
23125,5518
487,488
6217,168374
23133,1432
6809,134957
79065,55666
6657,23564
3755,7314
3065,51742
64919,2902
3959,5426
54457,6873
57405,10403
2561,2562
4907,11146
9053,10687
122704,65005
5443,262
374291,23410
57109,6204
8516,10565
9368,83874
10576,10693
51377,11047
79876,1400
60559,3115
27339,8896
1432,55031
2257,30827
84062,8120
1144,7991
3292,5885
412,2535
11060,9113
3566,3716
6625,23524
6635,6625
6143,6218
6635,6628
11269,89941
55687,9361
64388,1432
23212,10262
64768,4090
3598,8879
2783,10575
2783,10576
25842,9924
3554,22858
6733,51755
2244,5058
64689,64854
10446,55500
25932,1193
8335,6830
4694,55967
28514,8443
6634,60625
10900,10928
140735,23515
25777,5868
6223,6594
26232,1291
26232,1292
249,90701
57152,25820
26234,8454
5876,7803
5499,5500
9532,9793
6286,755
1137,2218
4887,10844
94235,5657
815,51514
84153,5702
56915,23517
8794,6533
6160,11176
1144,1138
54708,375056
3805,5318
2840,8487
3104,6147
140885,961
1493,1998
1440,5795
92140,54205
3604,8744
64221,331
26994,440
7534,9846
4318,1291
4318,1292
1088,5754
6431,6428
7277,10574
27243,53630
6139,28973
1297,7428
10576,7091
11338,6733
11338,6732
5834,8987
6194,60488
6141,57109
84289,55929
22818,9276
6376,538
6013,6868
6637,11066
30815,1265
56940,3265
9351,50484
10907,24148
5045,538
6427,55163
2553,23424
6223,6204
3359,491
2512,7444
2738,6217
6636,8487
115106,143187
3376,9521
2158,29843
2840,7514
1261,79594
28973,134218
57109,9031
513,549
3104,57062
6188,168374
6188,6222
11167,7257
487,1374
2862,23064
2862,23063
11328,2335
6147,8602
28998,84545
6553,5562
6553,5565
7534,10746
2976,64434
9507,4017
2354,3725
9343,9716
2354,3727
25949,3183
374291,9361
2805,218
3084,3107
7132,80204
5531,9830
4704,3329
10975,26512
7415,55666
6208,8575
10956,4017
4085,374654
11119,4524
983,891
983,890
2873,51514
1716,6857
26258,3832
11146,83892
2840,22796
9114,10159
2217,9019
64768,93185
1813,81035
10246,79065
4035,11269
8417,134957
10574,25853
6635,27258
57405,58513
7867,5600
6637,6607
8995,57106
5910,5881
58491,51776
9277,57062
4204,64324
25834,4124
1088,11282
6809,200081
64388,6653
6160,8531
10574,10694
9968,9442
2805,1727
6194,6187
3117,10505
4731,10667
5441,5439
79444,10901
11335,283489
1317,7779
54457,51616
491,55240
6637,26121
6286,7841
6188,27332
51690,51691
2805,392
374291,55066
8260,8481
11077,9055
8517,11140
3359,253782
6139,65005
9532,22938
9129,4809
80331,54503
5634,55689
6286,57405
2840,64151
1307,5351
23071,54880
5139,8834
5441,383
5683,51371
56674,56704
10403,79003
7534,9181
170572,84720
5939,27349
5531,22948
9045,7270
30845,30846
84844,6627
6286,54801
81607,23590
26747,6855
26747,6857
5133,8034
753,260425
4853,7716
58526,5563
58526,5562
58526,5565
58526,5564
5716,51377
6636,24148
6636,24144
64768,23390
3621,11130
4085,7554
26747,1917
6541,57106
8548,8658
112609,657
112609,659
9241,10675
3454,23291
3009,6426
27339,57461
79753,55696
4352,54884
2559,2562
6637,10081
64857,1164
64857,1163
3823,6786
415,2535
7111,85477
6118,7508
3113,8744
1393,8878
51318,28998
2805,7053
1493,144404
11004,22927
1235,51009
55800,91687
4204,134430
9001,200081
8417,129450
7305,1785
55135,6950
28956,58528
129880,55212
79019,6284
6286,10260
2840,10565
701,29945
10956,4885
6625,6632
6625,6633
6625,6634
7288,83990
51514,7203
1973,9775
54751,9201
5516,5518
10902,6944
7534,10290
3459,657
6760,6602
6760,6601
6760,6604
127833,253782
2805,55432
53405,1193
991,22948
26279,54902
6348,9448
127833,54926
10494,51765
1432,23363
513,7156
10468,1666
29121,55624
341567,28998
6628,10081
4035,5125
79661,10992
8621,80204
56849,22927
10576,7203
140735,10142
64805,253782
23512,3720
5329,22856
1432,3835
23212,2926
8649,28956
51053,4281
8099,5931
2840,23195
10675,8795
9507,7186
60488,6426
5351,10733
11060,6601
11060,6603
11060,6602
11060,6604
6194,1993
2642,7852
5351,1288
8784,60491
8575,6181
4070,8744
1033,961
991,6050
2512,1070
9510,112574
64768,6814
23179,4893
64769,51147
1908,7277
6636,94104
54962,8914
207,208
6147,7270
2817,2178
5939,51264
1141,55501
10902,8607
1163,983
2840,22931
11281,3239
64145,30845
27122,29843
7386,5163
1493,8548
10687,83903
815,1982
3433,55509
238,6464
7288,23649
60561,55850
9040,10987
6188,6187
2844,1902
2512,5192
7534,8500
23492,84759
56606,9735
487,11269
1131,253782
1902,144404
6203,27332
55143,4621
55143,4622
23286,11099
7341,6100
6636,10450
991,7203
51010,11340
1409,23028
51148,22948
51593,1646
4188,617
2072,55872
84062,1176
6139,6428
6139,6426
7518,11284
6428,128308
104,64802
55844,151246
5901,23636
6277,6904
553,657
55509,54926
9532,9656
3084,6721
1493,7314
6541,6785
6348,5318
51327,51755
79019,2593
51378,3912
2805,4057
4907,29785
9532,9611
54962,4176
58513,1173
347733,7203
5931,1107
104,6157
9211,79659
104,6159
5930,6431
55697,57506
54960,6625
170572,7991
10246,7314
23291,55031
10096,10097
10096,10093
5704,8458
2512,4752
1845,11160
79753,54205
11132,10693
6258,7376
55800,347734
5329,9215
54600,54577
9343,56949
7534,572
3183,22794
2805,55707
1070,8557
712,11269
29121,64215
140735,7518
25904,832
6143,6426
3655,977
2512,1894
3805,4291
8881,6491
84061,7277
7421,112770
23212,8338
9846,9736
55763,29966
23071,1612
6286,9727
2217,79659
5179,51433
3646,8661
9351,6300
5426,5427
5727,113189
5711,5713
5711,5717
5711,5716
5711,5714
6141,57062
51690,79833
5690,5683
11119,54108
5690,5685
5690,5684
5690,5687
5690,5686
3965,3912
3965,3915
8575,57109
8607,8089
9053,1993
23286,23291
79019,3632
29985,4622
221662,23650
5702,57680
55128,10576
9019,64223
26121,24148
6647,9973
10450,27339
6637,23020
1259,23286
84844,10523
1716,54331
2665,2335
5594,6196
553,29941
84894,5445
269,7542
6160,10667
6223,64434
51179,7314
29883,23019
81565,27185
9368,55114
412,7779
6727,25820
412,2697
57109,7570
54331,2783
6165,79366
6147,6193
79661,6217
3183,56949
23658,64852
491,720
118813,6542
6428,23524
3009,6193
23286,5584
6376,6868
2815,2045
5356,27339
22906,89122
6286,3619
1493,3714
53840,11130
57449,7534
6194,57062
8417,9570
3030,54902
9532,8994
11019,79133
2805,5317
8631,29941
262,2235
8431,22858
55790,7779
2244,9943
226,10498
11235,10494
491,2535
1044,51755
189,54039
6392,6390
6392,6391
4337,63943
6128,65005
9532,8175
79736,6286
6286,55614
29915,7203
84168,7277
2556,3107
5191,10694
5191,10693
1143,2743
6376,2264
5045,23592
23210,6433
1716,1400
2512,23424
96764,6634
554,60561
5304,51616
54888,2071
6139,64963
2792,5082
10140,25904
3559,491
3113,1191
58491,134430
1471,10444
7386,9361
112770,7280
30815,57111
56915,84916
1459,26053
8995,9950
6165,3421
94235,3689
1143,10505
9208,7111
387496,9828
4085,55729
2873,8451
8747,3133
2792,59345
57449,23291
55800,222068
605,85477
23291,10726
4694,4707
4694,4704
4694,4709
3621,57662
1902,7852
151987,261726
219931,657
27339,9716
10629,8464
6376,9570
6194,6732
6194,6733
1143,7991
4070,221955
991,9184
6348,56913
1088,6901
3559,6548
1738,1737
1573,4731
5531,151987
8995,23456
23071,3698
8631,7486
2814,3329
5133,6596
3559,92105
2840,23063
2840,23064
2840,23066
79019,11267
2840,4709
22820,1314
22820,1315
84168,23363
57461,55094
26232,55501
6634,10992
269,3326
10569,10142
26525,2805
10898,216
6241,29945
51162,2335
2844,8694
55509,9586
1493,3588
9351,5523
142679,211
58517,6553
140735,4170
2874,5595
8682,26065
6814,7278
2354,549
23064,5058
55422,10526
2861,57590
79019,51678
4853,6191
1317,4649
2805,1382
6143,54148
55284,26001
6541,60481
9532,8301
2036,26985
1033,55971
6194,26574
51593,23650
9241,23524
55763,8874
8794,2030
11113,260425
3598,84168
6625,988
64769,9493
5045,657
27175,5082
2355,6653
11211,10682
8995,118813
104,9277
112609,4291
2889,23291
2512,283489
23133,11073
9450,4077
9351,9497
7534,6494
5993,5994
51013,10767
7132,6801
9459,5062
1317,10723
79991,55031
1149,145264
4291,8737
1616,64426
4005,9204
1774,2719
58526,7109
3575,2247
8881,85378
9053,10644
7170,11319
10345,7368
10898,56950
84062,64837
1131,5591
7307,23210
1144,493856
6426,64802
23064,392
54926,79991
55501,3113
29086,8658
1235,27032
9532,10499
6635,64852
7837,84231
27175,10844
